,Image Name,Acc,F1,Jaccard,Recall,Precision
166,ISIC_0011358.jpg,0.968719482421875,0.9384938493849384,0.8841153193894856,0.9777444361090273,0.9022729895004038
167,ISIC_0010001.jpg,0.96343994140625,0.9501643163193144,0.9050600309070016,0.9179359402001367,0.9847380901056262
168,ISIC_0010036.jpg,0.9443359375,0.9394904458598726,0.8858858858858859,0.9923958369835651,0.8919404113256275
169,ISIC_0002647.jpg,0.9930419921875,0.9042419151616968,0.8252203909543887,0.8312741312741313,0.9912523020257827
170,ISIC_0010193.jpg,0.6515960693359375,0.3655561421545472,0.2236578151031927,0.23405920865357244,0.8342422320862397
171,ISIC_0009920.jpg,0.92059326171875,0.8558368884702754,0.7480025180378674,0.7484011627906977,0.999288394358908
172,ISIC_0007557.jpg,0.9854736328125,0.9401182538684111,0.8870029673590505,0.8902787705503932,0.9958688699360341
173,ISIC_0000393.jpg,0.943145751953125,0.9447312210751158,0.8952517500210846,0.9031736577895005,0.9902976023882825
174,ISIC_0011362.jpg,0.9601898193359375,0.8951914192744947,0.8102683441204276,0.9937566892615055,0.8144141510123529
175,ISIC_0010261.jpg,0.946502685546875,0.8335706826165385,0.714634543382712,1.0,0.714634543382712
176,ISIC_0010033.jpg,0.9929962158203125,0.976489269067254,0.9540586527875088,0.9833900753120809,0.9696846388606307
177,ISIC_0006114.jpg,0.9869842529296875,0.8796727324023135,0.7851926466884915,0.9910998092816274,0.7907684504184631
178,ISIC_0000022.jpg,0.889678955078125,0.8595734762848153,0.7537298181075005,0.7537298181075005,1.0
179,ISIC_0000500.jpg,0.9686737060546875,0.9193098298156664,0.850669188245563,0.850669188245563,1.0
180,ISIC_0000528.jpg,0.9395904541015625,0.8118435435578156,0.68328,0.9989473684210526,0.6837723160675686
181,ISIC_0000310.jpg,0.9747467041015625,0.9828232192712063,0.9662265575577006,0.9954587503153646,0.9705044376575727
182,ISIC_0009955.jpg,0.9035186767578125,0.624234860640637,0.4537365010799136,0.4537365010799136,1.0
183,ISIC_0000547.jpg,0.81805419921875,0.7950709792733647,0.6598488090144059,1.0,0.6598488090144059
184,ISIC_0000081.jpg,0.915618896484375,0.7221943132723802,0.5651832049064318,0.9806275579809004,0.5715648854961832
185,ISIC_0009947.jpg,0.966552734375,0.8840211640211639,0.792148681964726,0.792148681964726,1.0
186,ISIC_0010175.jpg,0.9224090576171875,0.9431811833063299,0.8924719813914147,0.8934165961049958,0.9988167080818838
187,ISIC_0009948.jpg,0.9592742919921875,0.9592363497518137,0.9216658840103311,0.9596614002383644,0.9588116756228627
188,ISIC_0011102.jpg,0.934967041015625,0.8964528668610302,0.812337633745762,0.8880385078219013,0.905028207014962
189,ISIC_0010331.jpg,0.8933563232421875,0.9212693334534928,0.854030910609858,0.8542450071028662,0.999706622986089
190,ISIC_0000036.jpg,0.822998046875,0.707381060491398,0.547246399437961,0.5479949972641288,0.9975099601593626
191,ISIC_0009298.jpg,0.9868316650390625,0.89862563138729,0.8159129692832765,0.8204633204633205,0.9932485068813295
192,ISIC_0000019.jpg,0.9749298095703125,0.9593508003661644,0.9218772288526461,0.9253531882397862,0.9959418503107823
193,ISIC_0010463.jpg,0.9870452880859375,0.9794754019098272,0.9597763775050931,0.9644370388002856,0.9949901768172889
194,ISIC_0011219.jpg,0.994720458984375,0.9734336609336609,0.9482423335826478,0.9823337982333799,0.9646933495662761
195,ISIC_0010552.jpg,0.96282958984375,0.9507978186225005,0.9062102953066646,0.9999150346233909,0.9062800816295098
196,ISIC_0010595.jpg,0.9596405029296875,0.9472529663974475,0.8997916272021216,0.9066269659489998,0.9916906760198756
197,ISIC_0000197.jpg,0.9723358154296875,0.9492000336238056,0.9033118233694203,0.9111350188273265,0.990584244692672
198,ISIC_0011089.jpg,0.94732666015625,0.8797798983074459,0.7853634272212896,0.8127533620745125,0.9588552341911486
199,ISIC_0000361.jpg,0.9778289794921875,0.9670514070613846,0.9362047769582016,0.9712138465042132,0.9629244942196532
200,ISIC_0001134.jpg,0.9801483154296875,0.8673396553482207,0.7657544112351459,0.7991356632844795,0.9482720178372352
201,ISIC_0010025.jpg,0.9810638427734375,0.9382802009250509,0.8837361813753045,0.888146125600226,0.9944128188909973
202,ISIC_0011223.jpg,0.985748291015625,0.9321516780473631,0.8729251700680272,0.9993769470404984,0.8734004900626191
203,ISIC_0011162.jpg,0.9788665771484375,0.9218970281396267,0.8551103671932211,0.9583773009731504,0.8880921338548458
204,ISIC_0000277.jpg,0.8331146240234375,0.7743506158575584,0.6317880348786318,0.6317880348786318,1.0
205,ISIC_0010320.jpg,0.6953125,0.7100624364745172,0.5504626398613206,0.5512444765082514,0.997430039977156
206,ISIC_0009888.jpg,0.9918670654296875,0.9609495201113634,0.9248342969961924,0.9617245930488342,0.9601756954612006
207,ISIC_0011092.jpg,0.970001220703125,0.8454645495991197,0.7322984749455338,0.7324979569599565,0.9996282527881041
208,ISIC_0008396.jpg,0.9755706787109375,0.29934354485776804,0.17601646937725168,0.17601646937725168,1.0
209,ISIC_0000425.jpg,0.9403076171875,0.9321492992923547,0.872920997920998,0.9659237958303379,0.9006569245207132
210,ISIC_0001742.jpg,0.99334716796875,0.9360703812316716,0.8798235942668137,0.9734675205855444,0.901440271109856
211,ISIC_0001275.jpg,0.9927520751953125,0.9337055129099792,0.8756544502617801,0.9194612424409015,0.9483980720158776
212,ISIC_0000419.jpg,0.975982666015625,0.9645447583006711,0.9315175774451793,0.9994398282139856,0.9320041790005223
213,ISIC_0010067.jpg,0.9662017822265625,0.9129494989192375,0.8398409255242227,0.8410572049239682,0.9982810485603781
214,ISIC_0011117.jpg,0.6929168701171875,0.5028531903856129,0.33587433587433585,0.33587433587433585,1.0
215,ISIC_0002616.jpg,0.9749603271484375,0.3546991742036964,0.2155831739961759,0.2155831739961759,1.0
216,ISIC_0009926.jpg,0.98956298828125,0.9438331417309904,0.8936401803763023,0.9007836990595611,0.9912038634011728
217,ISIC_0009971.jpg,0.9974517822265625,0.9575387744724129,0.9185365853658537,0.9711191335740073,0.944332998996991
218,ISIC_0000016.jpg,0.99298095703125,0.982858846325831,0.966295427901524,0.9873474582615857,0.978410861339862
219,ISIC_0006795.jpg,0.908203125,0.5438277221716712,0.3734638616954801,0.9285344381149664,0.38451640574737295
220,ISIC_0000491.jpg,0.9186248779296875,0.9262980417087023,0.8627143077794367,0.9998508264216242,0.8628253649494091
221,ISIC_0000452.jpg,0.8092803955078125,0.7323038701248634,0.5776651461395506,0.9000737074865747,0.6172509658085713
222,ISIC_0000200.jpg,0.9488677978515625,0.8900698750123021,0.8019152331973755,0.8019152331973755,1.0
223,ISIC_0010333.jpg,0.8698577880859375,0.7700148307941216,0.6260358661814355,0.6260358661814355,1.0
224,ISIC_0000123.jpg,0.889984130859375,0.7716620217887002,0.6282163667302635,1.0,0.6282163667302635
225,ISIC_0010092.jpg,0.9891510009765625,0.9620172017735991,0.9268142048378796,1.0,0.9268142048378796
226,ISIC_0000492.jpg,0.9633026123046875,0.8915934189767861,0.8043920292801952,0.9990908172542681,0.8049812795051278
227,ISIC_0011115.jpg,0.9619903564453125,0.6118123733832008,0.44072743601257297,1.0,0.44072743601257297
228,ISIC_0006350.jpg,0.9887542724609375,0.9505335928585811,0.905730365822461,0.9095696852922286,0.9953612594883329
229,ISIC_0010586.jpg,0.9921112060546875,0.9468599033816426,0.8990825688073395,0.9635983263598327,0.9306930693069307
230,ISIC_0010093.jpg,0.7628326416015625,0.7698458531384657,0.6258125090278781,0.6258125090278781,1.0
231,ISIC_0010327.jpg,0.9784088134765625,0.9397436443384576,0.8863362519077838,0.9413069442074731,0.9381855284414591
232,ISIC_0000118.jpg,0.989959716796875,0.9412604891983575,0.8890387858347386,0.984132910210939,0.9019674935842601
233,ISIC_0000325.jpg,0.9908599853515625,0.9837946054162271,0.9681060646397955,0.9932805244468724,0.9744881552149212
234,ISIC_0009973.jpg,0.9864959716796875,0.9747985306261924,0.9508360646630742,0.9882787689820428,0.9616810877626699
235,ISIC_0000482.jpg,0.9869232177734375,0.9727979685764164,0.9470366479204004,0.9944837432669219,0.952037773359841
236,ISIC_0009953.jpg,0.9494171142578125,0.9280552119278599,0.8657677356656949,0.8676297528709979,0.9975272930857516
237,ISIC_0010226.jpg,0.9681243896484375,0.8891600785270866,0.8004394344669469,0.8541284403669724,0.9271882261812548
238,ISIC_0010071.jpg,0.7849273681640625,0.8445204346147481,0.7308830548926014,0.7308830548926014,1.0
239,ISIC_0000052.jpg,0.96435546875,0.9699904935638858,0.941729651525356,0.9417766358170978,0.9999470268838564
